pr_id,repo_full_name,pr_number,title,body_len,user_login,user_type,created_at,closed_at,merged_at,duration_minutes,comments,review_comments,commits,additions,deletions,changed_files,repo_language,repo_stars,repo_forks,is_fpt,keyword
3093509869,kienvthe186370-design/swp391_e1.bl5_g3,63,"Revert ""Tuankien""",49,kienvthe186370-design,User,2025-12-11T15:48:58Z,2025-12-11T15:49:07Z,2025-12-11T15:49:06Z,0.13,0,0,1,3755,4264,30,JavaScript,0,1,1,SWP391
2919921437,vctrong/SWP391,17,loading screen,0,LimTheToan,User,2025-10-16T09:15:32Z,2025-10-16T09:35:19Z,2025-10-16T09:35:19Z,19.78,0,5,3,389,207,18,Java,0,0,1,SWP391
3379240050,baothanh4/SWP391-SPRING2026-BE,51,FIX:Update combo and add imageUrl in productCombo,0,baothanh4,User,2026-03-10T15:14:53Z,2026-03-10T15:15:01Z,2026-03-10T15:15:01Z,0.13,0,7,1,105,6,7,Java,0,0,1,SWP391
3345061465,FloodRescue-SWP391/flood-rescue-backend,27,chore(sync): merge latest changes from main,0,QuochuyChung,User,2026-03-02T16:49:09Z,2026-03-02T16:52:30Z,2026-03-02T16:52:30Z,3.35,0,5,6,292,0,13,C#,0,0,1,SWP391
3428369339,dangbphse181775/SWP391,28,Them tranh chap va chatbot trong trang chanh chap,49,ngtrong04,User,2026-03-21T11:11:16Z,2026-03-21T11:11:25Z,2026-03-21T11:11:25Z,0.15,0,15,1,2705,5,20,JavaScript,0,0,1,SWP391
3084121666,kienvthe186370-design/swp391_e1.bl5_g3,51,"Revert ""cải thiện lại F12 và F13""",49,anhNQ279,User,2025-12-09T04:35:07Z,2025-12-09T04:35:18Z,2025-12-09T04:35:18Z,0.18,0,0,1,274,423,9,JavaScript,0,1,1,SWP391
3451200188,FloodRescue-SWP391/flood-rescue-backend,67,fix(cached): add clear cached for all triggers data like insert updat…,9,QuochuyChung,User,2026-03-26T12:46:34Z,2026-03-26T12:46:59Z,2026-03-26T12:46:59Z,0.42,0,21,1,394,43,11,C#,0,0,1,SWP391
3079449560,kienvthe186370-design/swp391_e1.bl5_g3,40,"Revert ""Tuankien2""",49,minhdqhe170267,User,2025-12-07T19:52:31Z,2025-12-07T19:52:39Z,2025-12-07T19:52:39Z,0.13,0,0,1,1399,6207,43,JavaScript,0,1,1,SWP391
3080175865,kienvthe186370-design/swp391_e1.bl5_g3,50,"Revert ""thêm ảnh""",49,kienvthe186370-design,User,2025-12-08T05:41:40Z,2025-12-08T05:41:47Z,2025-12-08T05:41:47Z,0.12,0,0,1,0,0,6,JavaScript,0,1,1,SWP391
3366703110,FloodRescue-SWP391/flood-rescue-backend,47,"fix(db, relief, signalR)",205,QuochuyChung,User,2026-03-07T05:58:42Z,2026-03-07T05:59:03Z,2026-03-07T05:59:03Z,0.35,0,10,1,1354,83,15,C#,0,0,1,SWP391
3233055901,dangbphse181775/SWP391,13,Thêm video trong xem chi tiết,29,ngtrong04,User,2026-02-01T11:20:56Z,2026-02-01T11:21:05Z,2026-02-01T11:21:05Z,0.15,0,3,1,20,8,4,JavaScript,0,0,1,SWP391
3074108341,kienvthe186370-design/swp391_e1.bl5_g3,29,"Revert ""Anhnq""",49,kienvthe186370-design,User,2025-12-05T06:57:18Z,2025-12-05T06:57:35Z,2025-12-05T06:57:35Z,0.28,0,0,1,199,855,4,JavaScript,0,1,1,SWP391
3352173460,FloodRescue-SWP391/flood-rescue-backend,29,feat(request): add get and filter for rescue request,0,QuochuyChung,User,2026-03-04T07:38:10Z,2026-03-04T07:39:11Z,2026-03-04T07:39:11Z,1.02,0,12,1,224,1,9,C#,0,0,1,SWP391
3152296206,anplhse/Vinfast-Service-Workshop,45,add some thing,645,anplhse,User,2026-01-07T11:49:34Z,2026-01-07T11:49:45Z,2026-01-07T11:49:45Z,0.18,1,1,1,3,2,1,TypeScript,1,1,1,SWP391
2984498495,Oxyligen236/SWP391-G3,6,Delete SWP391-G3 directory,0,minhnthe,User,2025-11-06T12:32:25Z,2025-11-06T12:32:35Z,2025-11-06T12:32:35Z,0.17,0,0,1,0,52587,294,Java,0,0,1,SWP391
3158160551,nghiant-rez/SWP391_G6,1,Commit using netbeans to a new branch,633,nghiant-rez,User,2026-01-09T02:05:44Z,2026-01-09T02:08:01Z,2026-01-09T02:08:01Z,2.28,0,3,1,3,23,3,Java,0,0,1,SWP391
3374052927,baothanh4/SWP391-SPRING2026-BE,46,Thanh ha v2,0,baothanh4,User,2026-03-09T15:32:37Z,2026-03-09T15:41:02Z,2026-03-09T15:41:02Z,8.42,0,12,4,7522,37,44,Java,0,0,1,SWP391
3369542111,FloodRescue-SWP391/flood-rescue-backend,56,Feature/api get filter system users,0,Huy911089,User,2026-03-08T09:24:11Z,2026-03-08T10:37:09Z,2026-03-08T10:37:09Z,72.97,0,11,5,494,0,8,C#,0,0,1,SWP391
3354499030,baothanh4/SWP391-SPRING2026-BE,38,"Refactor:Refactor orderPayment into payment, add function in manager",0,baothanh4,User,2026-03-04T17:47:02Z,2026-03-04T17:47:23Z,2026-03-04T17:47:23Z,0.35,0,10,1,353,250,21,Java,0,0,1,SWP391
3364831682,FloodRescue-SWP391/flood-rescue-backend,45,feat(email): add send email notification to citizen with shortcode to…,77,QuochuyChung,User,2026-03-06T17:32:21Z,2026-03-06T17:32:58Z,2026-03-06T17:32:58Z,0.62,0,13,1,1206,17,15,C#,0,0,1,SWP391
3237042359,dangbphse181775/SWP391,15,show all vehicles,60,ngtrong04,User,2026-02-02T15:12:55Z,2026-02-02T15:13:06Z,2026-02-02T15:13:05Z,0.17,0,4,1,218,2,7,JavaScript,0,0,1,SWP391
2987011231,besofuls/EVTrade,2,main to test_old,3991,besofuls,User,2025-11-07T03:28:05Z,2025-11-07T03:30:27Z,2025-11-07T03:30:27Z,2.37,1,0,27,1554,793,28,Java,1,0,1,SWP391
3046392838,lgdlong/g3-swp391-2hand-ev-battery-trading,300,refactor: remove verification features and implement document upload …,17103,UGing265,User,2025-11-26T07:04:20Z,2025-11-26T16:49:04Z,2025-11-26T16:49:04Z,584.73,8,0,12,1961,3261,70,TypeScript,3,1,1,SWP391
3202136237,nghiant-rez/SWP391_G6,19,Nghia,56,nghiant-rez,User,2026-01-23T06:55:59Z,2026-01-23T06:58:47Z,2026-01-23T06:58:47Z,2.8,0,1,3,0,8,1,Java,0,0,1,SWP391
3362089416,jonhhh231/SWP391,94,Be/final route allocation,0,Notmoney-lab164,User,2026-03-06T04:30:05Z,2026-03-06T11:43:27Z,2026-03-06T11:43:27Z,433.37,0,13,4,256,55,12,Java,0,0,1,SWP391
3048739468,lgdlong/g3-swp391-2hand-ev-battery-trading,305,Fix/some-bug-1,15396,lgdlong,User,2025-11-26T19:36:38Z,2025-11-26T22:37:13Z,2025-11-26T22:37:13Z,180.58,5,0,7,380,616,37,TypeScript,3,1,1,SWP391
3191212554,dangbphse181775/SWP391,2,Be/login,0,ngtrong04,User,2026-01-20T13:05:23Z,2026-01-20T13:06:09Z,2026-01-20T13:06:09Z,0.77,0,14,2,1337,52,31,JavaScript,0,0,1,SWP391
2998042175,duynguyenthe2507/SWP391_HotelBookingManagement,27,"Revert ""guideline done""",57,duynguyenthe2507,User,2025-11-11T08:02:13Z,2025-11-11T08:04:42Z,2025-11-11T08:04:42Z,2.48,0,0,1,24,483,10,Java,1,0,1,SWP391
3048475949,lgdlong/g3-swp391-2hand-ev-battery-trading,302,Fix/some-err-1,8986,lgdlong,User,2025-11-26T17:56:23Z,2025-11-26T17:58:00Z,2025-11-26T17:57:59Z,1.6,5,0,3,179,161,19,TypeScript,3,1,1,SWP391
3108644512,Lequoctuan02022005/SWP391_G4_License_Management,53,Toan lk,0,toan190203,User,2025-12-17T05:09:58Z,2025-12-17T05:10:10Z,2025-12-17T05:10:10Z,0.2,0,19,4,2424,1118,31,Java,0,0,1,SWP391
3053395244,lgdlong/g3-swp391-2hand-ev-battery-trading,308,Done this shit,10326,lgdlong,User,2025-11-28T09:08:16Z,2025-11-28T09:09:39Z,2025-11-28T09:09:39Z,1.38,5,0,13,39,267,17,TypeScript,3,1,1,SWP391
3040605624,lgdlong/g3-swp391-2hand-ev-battery-trading,297,làm logic nút mua ngay,8626,SamroyIsMe,User,2025-11-24T16:08:41Z,2025-11-25T17:45:39Z,2025-11-25T17:45:39Z,1536.97,8,0,5,1460,406,16,TypeScript,3,1,1,SWP391
3048787094,lgdlong/g3-swp391-2hand-ev-battery-trading,306,refactor: remove confirmation flow and related components,5556,UGing265,User,2025-11-26T19:58:53Z,2025-11-26T22:42:27Z,2025-11-26T22:42:27Z,163.57,6,0,2,2,745,11,TypeScript,3,1,1,SWP391
3049131444,lgdlong/g3-swp391-2hand-ev-battery-trading,307,Dev,79858,lgdlong,User,2025-11-26T22:42:55Z,2025-11-26T22:44:43Z,2025-11-26T22:44:43Z,1.8,5,0,266,28667,6072,337,TypeScript,3,1,1,SWP391
3111928607,Lequoctuan02022005/SWP391_G4_License_Management,64,last update,0,toan190203,User,2025-12-18T01:47:03Z,2025-12-18T01:51:27Z,2025-12-18T01:51:27Z,4.4,0,13,2,949,200,16,Java,0,0,1,SWP391
3044607146,lgdlong/g3-swp391-2hand-ev-battery-trading,298,Feat/car kem pin,6264,UGing265,User,2025-11-25T18:19:50Z,2025-11-26T13:09:07Z,2025-11-26T13:09:07Z,1129.28,9,0,23,3712,3823,100,TypeScript,3,1,1,SWP391
3037915272,lgdlong/g3-swp391-2hand-ev-battery-trading,295,Feat/compare car,6955,UGing265,User,2025-11-23T21:27:49Z,2025-11-25T11:56:14Z,2025-11-25T11:56:14Z,2308.42,7,0,8,1625,2,14,TypeScript,3,1,1,SWP391
3028879994,Izsaah/SWP391-Assignment,94,"Revert ""cập nhật giao diện cho FE""",35,TNKhanG5821,User,2025-11-20T08:50:38Z,2025-11-20T08:51:27Z,2025-11-20T08:51:27Z,0.82,0,0,1,4494,4582,75,JavaScript,0,2,1,SWP391
3117377364,Lequoctuan02022005/SWP391_G4_License_Management,76,update,0,toan190203,User,2025-12-19T11:54:37Z,2025-12-19T11:54:45Z,2025-12-19T11:54:45Z,0.13,0,3,1,199,194,11,Java,0,0,1,SWP391
3044637475,lgdlong/g3-swp391-2hand-ev-battery-trading,299,Feat/mua ngay va tien bac,56526,lgdlong,User,2025-11-25T18:30:36Z,2025-11-26T13:05:56Z,2025-11-26T13:05:56Z,1115.33,10,0,15,3594,3818,88,TypeScript,3,1,1,SWP391
3084502052,Lequoctuan02022005/SWP391_G4_License_Management,34,update blog,0,toan190203,User,2025-12-09T07:27:56Z,2025-12-09T07:30:43Z,2025-12-09T07:30:43Z,2.78,0,13,2,191,73,15,Java,0,0,1,SWP391
3213459777,nghiant-rez/SWP391_G6,22,Fix merge conflict and add full name validation,4,Bapx,User,2026-01-27T07:55:07Z,2026-01-27T08:09:21Z,2026-01-27T08:09:21Z,14.23,0,4,1,16,9,1,Java,0,0,1,SWP391
3039947545,lgdlong/g3-swp391-2hand-ev-battery-trading,296,refactor: update terminology from 'coin' to 'VND' across payment and …,5408,UGing265,User,2025-11-24T13:05:56Z,2025-11-25T13:06:41Z,2025-11-25T13:06:41Z,1440.75,8,0,4,325,257,15,TypeScript,3,1,1,SWP391
3379142028,jonhhh231/SWP391,119,Be/mix fe be route allocation,0,Notmoney-lab164,User,2026-03-10T14:55:51Z,2026-03-10T15:03:20Z,2026-03-10T15:03:20Z,7.48,0,17,3,477,99,12,Java,0,0,1,SWP391
3031138309,lgdlong/g3-swp391-2hand-ev-battery-trading,289,Fix/some-small-refactor-and-bug,12652,lgdlong,User,2025-11-20T19:19:51Z,2025-11-20T19:20:31Z,2025-11-20T19:20:31Z,0.67,4,0,13,177,252,23,TypeScript,3,1,1,SWP391
3364284861,dangbphse181775/SWP391,19,Be/wallet and payment,218,ngtrong04,User,2026-03-06T15:06:31Z,2026-03-06T15:06:44Z,2026-03-06T15:06:44Z,0.22,0,21,4,5333,182,37,JavaScript,0,0,1,SWP391
3098752639,Lequoctuan02022005/SWP391_G4_License_Management,42,payment and update,0,toan190203,User,2025-12-13T14:33:15Z,2025-12-13T14:39:43Z,2025-12-13T14:39:43Z,6.47,0,25,2,1160,552,21,Java,0,0,1,SWP391
3120809090,khoivuzx/SWP391_B3W_Group3_FE,22,Final Merge,0,khoivuzx,User,2025-12-21T16:42:18Z,2025-12-21T16:46:55Z,2025-12-21T16:46:55Z,4.62,1,0,1,3643,959,22,TypeScript,0,1,1,SWP391
3005903985,SWP391-FA25-VehicleDealerManagement/FE,56,Merge pull request #55 from SWP391-FA25-VehicleDealerManagement/dev,3,ThanhB,User,2025-11-13T08:12:39Z,2025-11-13T08:12:47Z,2025-11-13T08:12:47Z,0.13,1,0,1,0,0,0,JavaScript,0,0,1,SWP391
3341228710,FloodRescue-SWP391/flood-rescue-backend,24,"fix(mapper, warehouses, register, db): fix fluent api change relationship to one one with rescue team members and merge from main to sync with database",151,QuochuyChung,User,2026-03-01T16:51:30Z,2026-03-01T16:53:02Z,2026-03-01T16:53:02Z,1.53,0,12,5,2439,149,35,C#,0,0,1,SWP391
3295266423,FloodRescue-SWP391/flood-rescue-backend,17,"fix(relief, rescue): fix logic create relief order in service in kafka handler with signalR and constraint not null for description if rescue request type is supply",164,QuochuyChung,User,2026-02-17T17:15:13Z,2026-02-17T17:15:52Z,2026-02-17T17:15:52Z,0.65,0,13,2,417,9,21,C#,0,0,1,SWP391
2992281373,duclongg9/SWP391_MMO_Project,181,"Revert ""Reinstate inline verification modal and async mail dispatch""",40,LaThanhHoa19,User,2025-11-09T07:13:28Z,2025-11-09T07:13:35Z,2025-11-09T07:13:35Z,0.12,0,0,1,56,336,5,Java,1,0,1,SWP391
2998412061,lgdlong/g3-swp391-2hand-ev-battery-trading,282,Feat/frontend/rating post,6058,UGing265,User,2025-11-11T10:03:51Z,2025-11-12T11:26:39Z,2025-11-12T11:26:39Z,1522.8,12,17,11,1946,167,24,TypeScript,3,1,1,SWP391
3048613413,lgdlong/g3-swp391-2hand-ev-battery-trading,304,Feat/frontend/admin financial,7128,SamroyIsMe,User,2025-11-26T18:50:30Z,2025-11-26T22:37:00Z,2025-11-26T22:37:00Z,226.5,8,0,7,2416,1673,39,TypeScript,3,1,1,SWP391
2982458177,lgdlong/g3-swp391-2hand-ev-battery-trading,269,Feat/backend/api refund policy,11960,UGing265,User,2025-11-05T23:59:00Z,2025-11-12T18:05:16Z,2025-11-12T18:05:16Z,9726.27,15,25,48,5578,210,61,TypeScript,3,1,1,SWP391
2924998760,hungluu2405/RentalCarSystem-Group4-SWP391,49,"Revert ""Feature/admin d bv2""",52,hungluu2405,User,2025-10-17T16:23:06Z,2025-10-17T16:23:15Z,2025-10-17T16:23:15Z,0.15,0,0,1,20,115,5,Java,0,0,1,SWP391
2928740078,Izsaah/SWP391-Assignment,50,Cru and enable/disable DealerAccountController. Cru and ViewPromotion…,2468,ThinhLe1108,User,2025-10-20T06:23:38Z,2025-10-20T06:23:47Z,2025-10-20T06:23:47Z,0.15,0,0,1,823,50,17,JavaScript,0,2,1,SWP391
3219251109,dangbphse181775/SWP391,7,Show toàn bộ bài đăng lên trang chủ,29,ngtrong04,User,2026-01-28T15:17:07Z,2026-01-28T15:17:17Z,2026-01-28T15:17:17Z,0.17,0,11,1,269,8,11,JavaScript,0,0,1,SWP391
2985353756,lgdlong/g3-swp391-2hand-ev-battery-trading,270,Fix/limit-the-refund-for-bussiness-logic,13882,lgdlong,User,2025-11-06T16:30:54Z,2025-11-07T15:27:34Z,2025-11-07T15:27:34Z,1376.67,9,11,12,1066,151,30,TypeScript,3,1,1,SWP391
2996031212,lgdlong/g3-swp391-2hand-ev-battery-trading,281,Feat/admin-statistic-financial-and-fraud,6317,lgdlong,User,2025-11-10T16:51:50Z,2025-11-10T17:09:50Z,2025-11-10T17:09:50Z,18,4,0,2,1183,4,12,TypeScript,3,1,1,SWP391
3189657413,FloodRescue-SWP391/flood-rescue-backend,2,db(rescue): add RescuerRequestImage table and foriegn key reference with RequestRescue,86,QuochuyChung,User,2026-01-20T03:20:07Z,2026-01-20T03:20:57Z,2026-01-20T03:20:57Z,0.83,0,6,1,1088,0,5,C#,0,0,1,SWP391
2980804826,lgdlong/g3-swp391-2hand-ev-battery-trading,268,Fix/incorrect-wallet-transaction-when-create-post,13818,lgdlong,User,2025-11-05T14:36:52Z,2025-11-05T15:01:40Z,2025-11-05T15:01:40Z,24.8,7,7,7,2172,125,31,TypeScript,3,1,1,SWP391
2961648216,duclongg9/SWP391_MMO_Project,143,"Revert ""Add variant image URLs to sample product data""",40,duclongg9,User,2025-10-30T05:02:29Z,2025-10-30T05:02:44Z,2025-10-30T05:02:44Z,0.25,0,0,1,57,57,1,Java,1,0,1,SWP391
3029864976,lgdlong/g3-swp391-2hand-ev-battery-trading,286,Fix/frontend/homepage,8263,HoangLong1502,User,2025-11-20T13:18:50Z,2025-11-20T19:24:16Z,2025-11-20T19:24:16Z,365.43,4,0,4,337,194,3,TypeScript,3,1,1,SWP391
2991008484,lgdlong/g3-swp391-2hand-ev-battery-trading,279,feat: add chat contract and order management,46447,HoangLong1502,User,2025-11-08T07:17:14Z,2025-11-15T04:32:26Z,2025-11-15T04:32:26Z,9915.2,8,17,5,3917,477,60,TypeScript,3,1,1,SWP391
3195251979,FloodRescue-SWP391/flood-rescue-backend,3,feat(db): implement Unit of Work and Generic Repository,55,QuochuyChung,User,2026-01-21T13:22:12Z,2026-01-21T13:22:27Z,2026-01-21T13:22:27Z,0.25,0,14,1,224,0,6,C#,0,0,1,SWP391
3037866244,lgdlong/g3-swp391-2hand-ev-battery-trading,294,feat/frontend/set-deposit,5460,HoangLong1502,User,2025-11-23T20:24:03Z,2025-11-25T13:25:19Z,2025-11-25T13:25:19Z,2461.27,6,0,2,176,30,5,TypeScript,3,1,1,SWP391
3031896503,lgdlong/g3-swp391-2hand-ev-battery-trading,291,thêm bảng doanh thu theo tháng,4286,SamroyIsMe,User,2025-11-20T23:26:01Z,2025-11-20T23:26:14Z,2025-11-20T23:26:14Z,0.22,4,0,1,882,1,4,TypeScript,3,1,1,SWP391
2962056238,FGApollo/EV-Service-Center-Maintance-Management-System_SWP391_BE,41,"Revert ""Vehicle update""",75,bababubu-no1dev,User,2025-10-30T08:21:30Z,2025-10-30T08:21:43Z,2025-10-30T08:21:43Z,0.22,0,0,1,3,37,3,Java,0,0,1,SWP391
2974789009,NhatNamNQ/e-Motion-fe,67,(FIX)[SWP391-166] Fix search form,1555,NhatNamNQ,User,2025-11-04T02:12:58Z,2025-11-04T02:14:02Z,2025-11-04T02:14:02Z,1.07,1,0,1,80,66,11,JavaScript,1,0,1,SWP391
3029751062,lgdlong/g3-swp391-2hand-ev-battery-trading,285,Feat/frontend/transaction,5428,SamroyIsMe,User,2025-11-20T12:45:06Z,2025-11-20T14:20:15Z,2025-11-20T14:20:15Z,95.15,4,0,6,1497,355,7,TypeScript,3,1,1,SWP391
3030187936,lgdlong/g3-swp391-2hand-ev-battery-trading,287,Refactor/frontend/admin dashboard and fix yeucaukiemdinh,8213,HoangLong1502,User,2025-11-20T14:46:35Z,2025-11-20T19:35:17Z,2025-11-20T19:35:17Z,288.7,4,0,3,94,74,7,TypeScript,3,1,1,SWP391
3044343978,TanTien18103/SWP391_BackEnd_SwapX,157,update(battery): set the response of function.,678,Nishimura221,User,2025-11-25T16:41:26Z,2025-11-25T16:41:59Z,2025-11-25T16:41:59Z,0.55,1,0,1,5,49,1,C#,2,2,1,SWP391
2970584391,NhatNamNQ/e-Motion-fe,64,(ENHANCE)[SWP391-163] Enhance auth layout,1317,NhatNamNQ,User,2025-11-02T13:29:27Z,2025-11-02T13:30:44Z,2025-11-02T13:30:44Z,1.28,1,0,2,481,426,16,JavaScript,1,0,1,SWP391
2921388936,EV-Data-Analytics-Marketplace-Group-8/FA25_SWP391_SE1813_Group8_BackEnd,1,Init Project SWP391_EV_Data_Marketplace_API,0,Kaito-Yuji,User,2025-10-16T16:46:24Z,2025-10-16T16:46:32Z,2025-10-16T16:46:32Z,0.13,0,0,1,0,0,15,C#,0,0,1,SWP391
2959560768,lgdlong/g3-swp391-2hand-ev-battery-trading,261,feat: add template chat,8777,lgdlong,User,2025-10-29T15:31:20Z,2025-11-02T12:04:58Z,2025-11-02T12:04:58Z,5553.63,3,0,52,3855,979,81,TypeScript,3,1,1,SWP391
3032204371,lgdlong/g3-swp391-2hand-ev-battery-trading,292,sửa lại cấu trúc,3355,SamroyIsMe,User,2025-11-21T02:09:02Z,2025-11-21T02:09:38Z,2025-11-21T02:09:38Z,0.6,4,0,1,66,63,3,TypeScript,3,1,1,SWP391
3040910932,TanTien18103/SWP391_BackEnd_SwapX,152,feat(battery-report): implement API to fetch battery reports by accountId,1524,TanTien18103,User,2025-11-24T17:46:42Z,2025-11-24T17:47:08Z,2025-11-24T17:47:08Z,0.43,1,0,1,61,3,7,C#,2,2,1,SWP391
3040791775,TanTien18103/SWP391_BackEnd_SwapX,150,"update(battery, service helper, station): add new api and new service",639,Nishimura221,User,2025-11-24T17:07:28Z,2025-11-24T17:07:58Z,2025-11-24T17:07:58Z,0.5,1,0,1,158,3,6,C#,2,2,1,SWP391
2987588363,besofuls/EVTrade,3,Test old,3472,besofuls,User,2025-11-07T07:59:37Z,2025-11-07T07:59:53Z,2025-11-07T07:59:52Z,0.25,1,0,3,983,100,19,Java,1,0,1,SWP391
2951396823,lgdlong/g3-swp391-2hand-ev-battery-trading,256,feat/frontend: add wallet verification payment,6235,HoangLong1502,User,2025-10-27T15:03:25Z,2025-10-28T00:22:05Z,2025-10-28T00:22:05Z,558.67,11,7,11,842,339,18,TypeScript,3,1,1,SWP391
2958685242,lgdlong/g3-swp391-2hand-ev-battery-trading,260,Feat/backend/chat,7325,lgdlong,User,2025-10-29T11:53:57Z,2025-11-02T12:06:40Z,2025-11-02T12:06:40Z,5772.72,5,0,33,3133,555,68,TypeScript,3,1,1,SWP391
3044377766,TanTien18103/SWP391_BackEnd_SwapX,158,update(account): change the name of API,534,Nishimura221,User,2025-11-25T16:53:08Z,2025-11-25T16:53:18Z,2025-11-25T16:53:18Z,0.17,1,0,1,2,2,1,C#,2,2,1,SWP391
2949451556,lgdlong/g3-swp391-2hand-ev-battery-trading,255,v1.0,71822,lgdlong,User,2025-10-27T05:02:40Z,2025-10-27T05:20:25Z,2025-10-27T05:20:25Z,17.75,4,0,641,58659,1077,568,TypeScript,3,1,1,SWP391
3272946905,FloodRescue-SWP391/flood-rescue-backend,16, feat(coordinator): Implement RescueMissionService in Coordinator dispatch flow with kafka and SignalR #1,105,QuochuyChung,User,2026-02-11T18:30:11Z,2026-02-11T18:30:30Z,2026-02-11T18:30:30Z,0.32,0,14,5,972,10,26,C#,0,0,1,SWP391
2918463624,Izsaah/SWP391-Assignment,43,"Create Payment & InstallmentPlan, Update InstallmentPlan status, ViewCustomerWithActiveInstallmentPlan",1762,ThinhLe1108,User,2025-10-15T19:38:29Z,2025-10-15T19:38:36Z,2025-10-15T19:38:36Z,0.12,0,0,9,0,0,0,JavaScript,0,2,1,SWP391
3208055846,dangbphse181775/SWP391,4,CRUD tin ban xe,33,ngtrong04,User,2026-01-25T09:06:45Z,2026-01-25T09:06:57Z,2026-01-25T09:06:57Z,0.2,0,9,1,641,569,20,JavaScript,0,0,1,SWP391
2918442183,Izsaah/SWP391-Assignment,41,Function Create Payment & InstallmentPlan and update Installment Plan…,1800,ThinhLe1108,User,2025-10-15T19:28:50Z,2025-10-15T19:29:25Z,2025-10-15T19:29:25Z,0.58,0,0,1,652,215,20,JavaScript,0,2,1,SWP391
2971170098,NhatNamNQ/e-Motion-fe,65,(FEAT)[SWP391-164] Implement pagination for lists,1323,NhatNamNQ,User,2025-11-03T01:56:43Z,2025-11-03T01:58:33Z,2025-11-03T01:58:33Z,1.83,1,0,1,319,125,10,JavaScript,1,0,1,SWP391
2936226936,FGApollo/EV-Service-Center-Maintance-Management-System_SWP391_BE,22,"Revert ""Be2 update""",75,bababubu-no1dev,User,2025-10-22T08:54:35Z,2025-10-22T08:54:45Z,2025-10-22T08:54:45Z,0.17,0,0,1,448,1261,60,Java,0,0,1,SWP391
2936180157,FGApollo/EV-Service-Center-Maintance-Management-System_SWP391_BE,21,"Revert ""update""",75,bababubu-no1dev,User,2025-10-22T08:42:18Z,2025-10-22T08:42:46Z,2025-10-22T08:42:46Z,0.47,0,0,1,29,29,1,Java,0,0,1,SWP391
2936176258,FGApollo/EV-Service-Center-Maintance-Management-System_SWP391_BE,20,"Revert ""sua properties""",75,bababubu-no1dev,User,2025-10-22T08:41:08Z,2025-10-22T08:41:28Z,2025-10-22T08:41:28Z,0.33,0,0,1,0,1,1,Java,0,0,1,SWP391
2928756616,HaoHV2k5/SWP391,93,"Revert ""demo search & update navbar""",26,huypg-bi,User,2025-10-20T06:31:52Z,2025-10-20T06:32:32Z,2025-10-20T06:32:32Z,0.67,0,0,1,417,1294,17,JavaScript,0,1,1,SWP391
2928759050,FGApollo/EV-Service-Center-Maintance-Management-System_SWP391_BE,10,"Revert ""Be2 update""",74,bababubu-no1dev,User,2025-10-20T06:33:04Z,2025-10-20T06:33:24Z,2025-10-20T06:33:23Z,0.32,0,0,1,152,1135,45,Java,0,0,1,SWP391
3011636666,lgdlong/g3-swp391-2hand-ev-battery-trading,283,feat(navbar): remove UserModeToggle and improve navigation styling,4516,UGing265,User,2025-11-14T17:45:37Z,2025-11-15T04:33:06Z,2025-11-15T04:33:06Z,647.48,5,0,1,62,44,4,TypeScript,3,1,1,SWP391
2936773429,lgdlong/g3-swp391-2hand-ev-battery-trading,251,Feat/backend/payos-1,8839,lgdlong,User,2025-10-22T11:12:19Z,2025-10-27T04:48:43Z,2025-10-27T04:48:43Z,6816.4,10,0,24,2584,97,64,TypeScript,3,1,1,SWP391
3158254193,nghiant-rez/SWP391_G6,4,Nghia,23,nghiant-rez,User,2026-01-09T03:14:07Z,2026-01-09T03:17:47Z,2026-01-09T03:17:47Z,3.67,0,8,2,99,88,1,Java,0,0,1,SWP391
2908777013,obthack/SWP391_Topic2_Frontend_ver2,9,"Revert ""AI, Footer""",45,obthack,User,2025-10-13T04:31:50Z,2025-10-13T04:32:03Z,2025-10-13T04:32:03Z,0.22,1,0,1,16,2627,24,JavaScript,0,0,1,SWP391
2987367402,lgdlong/g3-swp391-2hand-ev-battery-trading,275,Fix/no upload gif,5310,UGing265,User,2025-11-07T06:26:35Z,2025-11-07T07:28:32Z,2025-11-07T07:28:32Z,61.95,5,0,2,13,9,6,TypeScript,3,1,1,SWP391
2933205134,lgdlong/g3-swp391-2hand-ev-battery-trading,250,Feat/frontend/admin fee tiers,5722,SamroyIsMe,User,2025-10-21T12:33:06Z,2025-10-27T04:46:50Z,2025-10-27T04:46:50Z,8173.73,8,0,11,1915,196,20,TypeScript,3,1,1,SWP391
3031335029,lgdlong/g3-swp391-2hand-ev-battery-trading,290,refactor: enhance SearchBar to dynamically navigate based on current …,1718,UGing265,User,2025-11-20T20:21:36Z,2025-11-21T02:30:35Z,2025-11-21T02:30:35Z,368.98,4,0,6,148,16,6,TypeScript,3,1,1,SWP391
3233026674,dangbphse181775/SWP391,12,Admin xem và duyệt bài,83,ngtrong04,User,2026-02-01T10:55:05Z,2026-02-01T10:55:15Z,2026-02-01T10:55:15Z,0.17,0,16,1,1382,5,19,JavaScript,0,0,1,SWP391
3214325168,FloodRescue-SWP391/flood-rescue-backend,8,Feature/api login,0,Huy911089,User,2026-01-27T12:09:52Z,2026-01-27T15:53:56Z,2026-01-27T15:53:56Z,224.07,0,9,5,5364,41,20,C#,0,0,1,SWP391
