pr_id,repo_full_name,pr_number,title,body_len,user_login,user_type,created_at,closed_at,merged_at,duration_minutes,comments,review_comments,commits,additions,deletions,changed_files,repo_language,repo_stars,repo_forks,is_fpt,keyword
3702664654,WarpTalk-CapstoneProject/warptalk-backend,12, feat(WT-66/67): Implement 13-state audio routing context with telemetry priority resolution,1806,ngoxuanhanhnhi,User,2026-05-18T14:41:08Z,2026-05-20T09:18:00Z,2026-05-20T09:18:00Z,2556.87,4,0,24,7284,400,117,C#,0,0,1,SEP490
3634743491,anhphamga/inhere-sep490,31,last update,562,tahp410,User,2026-05-06T05:53:56Z,2026-05-06T05:54:04Z,2026-05-06T05:54:04Z,0.13,2,0,1,276,48,9,JavaScript,0,0,1,SEP490
3572707793,minhsimple/SEP490-G94-SP26,162,feat: add refund invoice,0,minhsimple,User,2026-04-23T11:05:35Z,2026-04-23T11:05:45Z,2026-04-23T11:05:45Z,0.17,0,5,2,48,1,6,TypeScript,0,0,1,SEP490
3552158612,minhsimple/SEP490-G94-SP26,120,remove table layout,0,minhsimple,User,2026-04-19T14:28:08Z,2026-04-19T14:28:18Z,2026-04-19T14:28:18Z,0.17,0,3,1,1,264,9,TypeScript,0,0,1,SEP490
3467266216,vnthuan01/SEP490_FE_SP26,17,"Revert ""Revert ""feat: add rescue""""",35,ChickenCode-FPT,User,2026-03-30T15:46:08Z,2026-03-30T15:46:25Z,2026-03-30T15:46:25Z,0.28,1,0,1,2831,1679,28,TypeScript,1,1,1,SEP490
3467253454,vnthuan01/SEP490_FE_SP26,16,"Revert ""feat: add rescue""",35,ChickenCode-FPT,User,2026-03-30T15:43:09Z,2026-03-30T15:43:19Z,2026-03-30T15:43:19Z,0.17,1,0,1,1679,2831,28,TypeScript,1,1,1,SEP490
3552216281,minhsimple/SEP490-G94-SP26,124,Long/fe,0,minhsimple,User,2026-04-19T15:01:23Z,2026-04-19T15:01:33Z,2026-04-19T15:01:33Z,0.17,0,26,2,538,824,30,TypeScript,0,0,1,SEP490
3481995710,STOMS-SEP490/STOMS-FE,68,Merge pull request #67 from STOMS-SEP490/phuong,6,Tomato-onionn,User,2026-04-02T12:16:14Z,2026-04-02T12:16:21Z,2026-04-02T12:16:21Z,0.12,1,0,1,0,0,0,TypeScript,0,0,1,SEP490
3552180383,minhsimple/SEP490-G94-SP26,121,Toanbk,0,minhsimple,User,2026-04-19T14:38:07Z,2026-04-19T14:38:37Z,2026-04-19T14:38:37Z,0.5,0,3,2,216,58,8,TypeScript,0,0,1,SEP490
3568414635,minhsimple/SEP490-G94-SP26,160,Longdt,0,minhsimple,User,2026-04-22T16:29:56Z,2026-04-22T16:30:05Z,2026-04-22T16:30:04Z,0.13,0,3,2,206,40,4,TypeScript,0,0,1,SEP490
3599912330,Postpartum-Care-Service-Platform/SP26_SEP490_SP26SE051_GSP26SE03_Postpartum_Care_Service_Platform_Web,72,feat: implement staff profile and schedule management features for ad…,19,puck67,User,2026-04-29T04:18:10Z,2026-04-29T04:20:26Z,2026-04-29T04:20:26Z,2.27,1,0,2,1461,17,13,TypeScript,0,1,1,SEP490
3574018426,minhsimple/SEP490-G94-SP26,166,feat: add validate for refund and update incident,0,minhsimple,User,2026-04-23T15:16:58Z,2026-04-23T15:17:07Z,2026-04-23T15:17:07Z,0.15,0,0,1,10,3,2,TypeScript,0,0,1,SEP490
3462057129,Tobe-orNotTobe/SEP490_Modern_ritual_offering_platform_api,103,"Revert ""fix: roles""",69,Tobe-orNotTobe,User,2026-03-29T07:20:14Z,2026-03-29T07:21:14Z,2026-03-29T07:21:14Z,1.0,1,0,1,24,65,5,C#,0,0,1,SEP490
3573929233,minhsimple/SEP490-G94-SP26,165,feat: implement detailed view components for bookings and invoices,0,minhsimple,User,2026-04-23T15:00:25Z,2026-04-23T15:00:37Z,2026-04-23T15:00:37Z,0.2,0,0,1,11,3,2,TypeScript,0,0,1,SEP490
3529275438,minhsimple/SEP490-G94-SP26,107,route & service package update,0,minhsimple,User,2026-04-14T15:42:34Z,2026-04-14T15:42:47Z,2026-04-14T15:42:47Z,0.22,0,4,1,997,127,16,TypeScript,0,0,1,SEP490
3547345492,SP26SE070/SEP490_AIConsultingChatbot_FE,49,Trisy,0,300baicodethieunhicungSyDauBu,User,2026-04-17T20:15:36Z,2026-04-17T20:15:48Z,2026-04-17T20:15:48Z,0.2,1,0,4,1680,452,6,TypeScript,0,1,1,SEP490
3580426864,minhsimple/SEP490-G94-SP26,185,feat: add update images for hall,0,minhsimple,User,2026-04-24T17:05:47Z,2026-04-24T17:05:55Z,2026-04-24T17:05:55Z,0.13,0,3,1,11,4,3,TypeScript,0,0,1,SEP490
3552470532,minhsimple/SEP490-G94-SP26,134,contract update,0,minhsimple,User,2026-04-19T17:33:53Z,2026-04-19T17:34:02Z,2026-04-19T17:34:02Z,0.15,0,4,1,62,2022,5,TypeScript,0,0,1,SEP490
3567897165,minhsimple/SEP490-G94-SP26,155,Longdt,0,minhsimple,User,2026-04-22T14:46:49Z,2026-04-22T14:47:00Z,2026-04-22T14:47:00Z,0.18,0,3,2,583,3,3,TypeScript,0,0,1,SEP490
3546244180,SP26SE070/SEP490_AIConsultingChatbot_FE,48,fix logo,0,QuanLM270302,User,2026-04-17T15:51:30Z,2026-04-17T15:51:49Z,2026-04-17T15:51:49Z,0.32,1,0,2,4,4,4,TypeScript,0,1,1,SEP490
3629257156,SEP490-G100/SEP490_G100,145,Lym,0,toan190203,User,2026-05-05T08:36:29Z,2026-05-05T08:54:35Z,2026-05-05T08:54:35Z,18.1,0,5,3,460,110,24,JavaScript,2,0,1,SEP490
3572494449,anhphamga/inhere-sep490,26,Dphat,0,tahp410,User,2026-04-23T10:17:08Z,2026-04-23T10:17:18Z,2026-04-23T10:17:18Z,0.17,1,0,2,106,8,4,JavaScript,0,0,1,SEP490
3554544617,minhsimple/SEP490-G94-SP26,135,feat: add invoice data,0,minhsimple,User,2026-04-20T08:08:54Z,2026-04-20T08:09:11Z,2026-04-20T08:09:11Z,0.28,0,5,1,176,1,4,TypeScript,0,0,1,SEP490
3556579251,minhsimple/SEP490-G94-SP26,138,feat: remove redundant code,0,minhsimple,User,2026-04-20T14:40:16Z,2026-04-20T14:40:26Z,2026-04-20T14:40:26Z,0.17,0,1,1,0,22,3,TypeScript,0,0,1,SEP490
3573784297,minhsimple/SEP490-G94-SP26,163,feat: implement invoice service and detail view component for financi…,14,minhsimple,User,2026-04-23T14:32:08Z,2026-04-23T14:32:24Z,2026-04-23T14:32:24Z,0.27,0,1,1,74,6,2,TypeScript,0,0,1,SEP490
3555556984,minhsimple/SEP490-G94-SP26,136,UI update,0,minhsimple,User,2026-04-20T11:31:51Z,2026-04-20T11:32:00Z,2026-04-20T11:32:00Z,0.15,0,5,1,364,44,5,TypeScript,0,0,1,SEP490
3540744799,minhsimple/SEP490-G94-SP26,109,fix: fix contract,0,minhsimple,User,2026-04-16T17:03:35Z,2026-04-16T17:03:44Z,2026-04-16T17:03:44Z,0.15,0,4,1,68,6,7,TypeScript,0,0,1,SEP490
3555534650,SEP490-G100/SEP490_G100,111,Toan lk,0,toan190203,User,2026-04-20T11:26:39Z,2026-04-20T11:27:52Z,2026-04-20T11:27:52Z,1.22,0,3,44,102,2,1,JavaScript,2,0,1,SEP490
3614832191,minhsimple/SEP490-G94-SP26,215,feat: implement customer detail view with contract history and profil…,24,minhsimple,User,2026-05-01T15:45:33Z,2026-05-01T15:45:41Z,2026-05-01T15:45:41Z,0.13,0,7,1,464,7,2,TypeScript,0,0,1,SEP490
3552293277,minhsimple/SEP490-G94-SP26,127,auth update,0,minhsimple,User,2026-04-19T15:48:28Z,2026-04-19T15:48:38Z,2026-04-19T15:48:38Z,0.17,0,4,1,289,106,9,TypeScript,0,0,1,SEP490
3568063240,minhsimple/SEP490-G94-SP26,158,validate & ui update,0,minhsimple,User,2026-04-22T15:16:46Z,2026-04-22T15:16:55Z,2026-04-22T15:16:55Z,0.15,0,2,1,59,29,2,TypeScript,0,0,1,SEP490
3456076770,STOMS-SEP490/STOMS-FE,61,Merge pull request #60 from STOMS-SEP490/phuong,6,Tomato-onionn,User,2026-03-27T09:53:21Z,2026-03-27T09:53:27Z,2026-03-27T09:53:27Z,0.1,1,0,1,0,0,0,TypeScript,0,0,1,SEP490
3556768347,minhsimple/SEP490-G94-SP26,141,feat: enhance invoice detail calculations and improve data handling,0,minhsimple,User,2026-04-20T15:16:12Z,2026-04-20T15:16:21Z,2026-04-20T15:16:21Z,0.15,0,3,1,201,20,3,TypeScript,0,0,1,SEP490
3556682900,minhsimple/SEP490-G94-SP26,139,tasklist & ui update,0,minhsimple,User,2026-04-20T14:59:37Z,2026-04-20T14:59:49Z,2026-04-20T14:59:49Z,0.2,0,2,1,64,6,2,TypeScript,0,0,1,SEP490
3549827712,minhsimple/SEP490-G94-SP26,118,Toanbk,0,minhsimple,User,2026-04-18T13:20:57Z,2026-04-18T13:23:40Z,2026-04-18T13:23:40Z,2.72,0,3,4,114,47,4,TypeScript,0,0,1,SEP490
3682018256,hienn12454/IQGS-SEP490-Backend,2,Add GitHub Copilot review instructions for IQGS Backend,217,namnm309,User,2026-05-14T09:46:02Z,2026-05-14T09:48:17Z,,,0,1,1,196,0,1,C#,0,0,1,SEP490
3556370283,minhsimple/SEP490-G94-SP26,137,update invoice data,0,minhsimple,User,2026-04-20T14:02:09Z,2026-04-20T14:02:23Z,2026-04-20T14:02:23Z,0.23,0,6,1,99,186,4,TypeScript,0,0,1,SEP490
3556903754,minhsimple/SEP490-G94-SP26,143,feat: enhance booking details with resolved invoice data and improve …,19,minhsimple,User,2026-04-20T15:39:32Z,2026-04-20T15:39:54Z,2026-04-20T15:39:54Z,0.37,0,4,1,141,23,3,TypeScript,0,0,1,SEP490
3580373949,minhsimple/SEP490-G94-SP26,184,fix: fix CustomerServiceImpl and ContractServiceImpl for customer res…,6,minhsimple,User,2026-04-24T16:53:13Z,2026-04-24T16:53:26Z,2026-04-24T16:53:26Z,0.22,0,3,1,13,1,2,TypeScript,0,0,1,SEP490
3634271710,anhphamga/inhere-sep490,30,last update,584,tahp410,User,2026-05-06T03:27:48Z,2026-05-06T03:27:56Z,2026-05-06T03:27:56Z,0.13,2,0,1,11,7,1,JavaScript,0,0,1,SEP490
3551586572,anhphamga/inhere-sep490,22,Dphat,0,tahp410,User,2026-04-19T08:49:45Z,2026-04-19T08:49:55Z,2026-04-19T08:49:55Z,0.17,1,0,2,63,35,7,JavaScript,0,0,1,SEP490
3446428900,STOMS-SEP490/STOMS-FE,57,Merge pull request #56 from STOMS-SEP490/test,4,Tomato-onionn,User,2026-03-25T17:10:52Z,2026-03-25T17:16:34Z,2026-03-25T17:16:34Z,5.7,1,0,2,60,14,7,TypeScript,0,0,1,SEP490
3585935846,minhsimple/SEP490-G94-SP26,191,Longdt,0,minhsimple,User,2026-04-26T15:51:44Z,2026-04-26T15:51:54Z,2026-04-26T15:51:54Z,0.17,0,8,5,387,16,3,TypeScript,0,0,1,SEP490
3568012250,minhsimple/SEP490-G94-SP26,157,feat: enhance incident management in InvoiceDetailComponent and Booki…,18,minhsimple,User,2026-04-22T15:06:50Z,2026-04-22T15:07:01Z,2026-04-22T15:07:01Z,0.18,0,5,1,96,14,2,TypeScript,0,0,1,SEP490
3549866432,minhsimple/SEP490-G94-SP26,119,reception update,0,minhsimple,User,2026-04-18T13:36:37Z,2026-04-18T13:36:57Z,2026-04-18T13:36:57Z,0.33,0,2,1,16,3,2,TypeScript,0,0,1,SEP490
3542861106,minhsimple/SEP490-G94-SP26,110,contract update,0,minhsimple,User,2026-04-17T02:45:34Z,2026-04-17T02:45:43Z,2026-04-17T02:45:43Z,0.15,0,7,1,583,85,5,TypeScript,0,0,1,SEP490
3618388432,SEP490-G100/SEP490_G100,140,Toan lk,0,toan190203,User,2026-05-02T18:01:27Z,2026-05-02T18:02:39Z,2026-05-02T18:02:39Z,1.2,0,3,76,1005,1855,34,JavaScript,2,0,1,SEP490
3609056345,minhsimple/SEP490-G94-SP26,205,contract create update,0,minhsimple,User,2026-04-30T13:19:38Z,2026-04-30T13:19:50Z,2026-04-30T13:19:50Z,0.2,0,7,1,284,32,2,TypeScript,0,0,1,SEP490
3549685609,minhsimple/SEP490-G94-SP26,114,Toanbk,0,minhsimple,User,2026-04-18T12:13:48Z,2026-04-18T12:13:58Z,2026-04-18T12:13:58Z,0.17,0,3,3,462,139,3,TypeScript,0,0,1,SEP490
3511850347,minhsimple/SEP490-G94-SP26,90,Toanbk,0,minhsimple,User,2026-04-10T03:12:39Z,2026-04-10T03:12:54Z,2026-04-10T03:12:54Z,0.25,0,5,3,1279,428,8,TypeScript,0,0,1,SEP490
3540924730,anhphamga/inhere-sep490,21,fix warn,0,tahp410,User,2026-04-16T17:42:32Z,2026-04-16T17:43:02Z,2026-04-16T17:43:02Z,0.5,1,0,1,32,7,1,JavaScript,0,0,1,SEP490
3613503715,minhsimple/SEP490-G94-SP26,211,fix: fix dashboard authentication,0,minhsimple,User,2026-05-01T09:01:22Z,2026-05-01T09:01:33Z,2026-05-01T09:01:33Z,0.18,0,0,1,1,1,1,TypeScript,0,0,1,SEP490
3539947517,anhphamga/inhere-sep490,19,update rentorder,0,tahp410,User,2026-04-16T14:24:43Z,2026-04-16T14:25:07Z,2026-04-16T14:25:07Z,0.4,1,0,1,108,13,2,JavaScript,0,0,1,SEP490
3540851330,anhphamga/inhere-sep490,20,update rentOrder,0,tahp410,User,2026-04-16T17:26:11Z,2026-04-16T17:26:32Z,2026-04-16T17:26:32Z,0.35,1,0,1,88,50,7,JavaScript,0,0,1,SEP490
3555456930,SEP490-G100/SEP490_G100,109,Huy,0,toan190203,User,2026-04-20T11:09:14Z,2026-04-20T11:10:12Z,2026-04-20T11:10:12Z,0.97,0,3,2,54,12,5,JavaScript,2,0,1,SEP490
3585811111,minhsimple/SEP490-G94-SP26,187,fix: fix endpoint for update contract,0,minhsimple,User,2026-04-26T14:38:11Z,2026-04-26T14:38:24Z,2026-04-26T14:38:24Z,0.22,0,1,1,3,3,2,TypeScript,0,0,1,SEP490
3623322595,anhphamga/inhere-sep490,29,update v,627,tahp410,User,2026-05-04T10:30:17Z,2026-05-04T10:30:50Z,2026-05-04T10:30:50Z,0.55,2,0,1,213,113,5,JavaScript,0,0,1,SEP490
3537084472,minhsimple/SEP490-G94-SP26,108,feat: add branch reports page and update routing,0,minhsimple,User,2026-04-16T01:47:43Z,2026-04-16T01:47:55Z,2026-04-16T01:47:55Z,0.2,0,6,1,1023,0,4,TypeScript,0,0,1,SEP490
3557145837,minhsimple/SEP490-G94-SP26,144,UI create contract update,0,minhsimple,User,2026-04-20T16:24:58Z,2026-04-20T16:25:07Z,2026-04-20T16:25:07Z,0.15,0,4,1,216,13,2,TypeScript,0,0,1,SEP490
3557169134,minhsimple/SEP490-G94-SP26,145,Minh/be,0,minhsimple,User,2026-04-20T16:29:20Z,2026-04-20T16:29:31Z,2026-04-20T16:29:31Z,0.18,0,5,2,39,16,2,TypeScript,0,0,1,SEP490
3529015628,anhphamga/inhere-sep490,18,update Front end,0,tahp410,User,2026-04-14T14:49:33Z,2026-04-14T14:49:58Z,2026-04-14T14:49:58Z,0.42,1,0,1,96,33,3,JavaScript,0,0,1,SEP490
3519618604,minhsimple/SEP490-G94-SP26,102,layout seat & beo update,0,minhsimple,User,2026-04-12T15:33:41Z,2026-04-12T15:33:52Z,2026-04-12T15:33:52Z,0.18,0,2,1,274,177,4,TypeScript,0,0,1,SEP490
3549795838,minhsimple/SEP490-G94-SP26,117,feat: implement sale role handling for location selection in combo se…,20,minhsimple,User,2026-04-18T13:06:21Z,2026-04-18T13:06:31Z,2026-04-18T13:06:31Z,0.17,0,4,1,21,6,2,TypeScript,0,0,1,SEP490
3508754802,minhsimple/SEP490-G94-SP26,86,Hinhfe,0,minhsimple,User,2026-04-09T13:13:53Z,2026-04-09T13:14:10Z,2026-04-09T13:14:10Z,0.28,0,6,3,632,2,5,TypeScript,0,0,1,SEP490
3492141773,minhsimple/SEP490-G94-SP26,77,feat: add table layout,0,minhsimple,User,2026-04-06T08:10:55Z,2026-04-06T08:11:23Z,2026-04-06T08:11:23Z,0.47,0,6,1,304,1,9,TypeScript,0,0,1,SEP490
3519691623,anhphamga/inhere-sep490,17,Dphat,0,tahp410,User,2026-04-12T16:25:59Z,2026-04-12T16:28:13Z,2026-04-12T16:28:13Z,2.23,1,0,112,458,507,21,JavaScript,0,0,1,SEP490
3550285078,SEP490-G100/SEP490_G100,102,Toan lk,0,toan190203,User,2026-04-18T17:16:01Z,2026-04-18T17:17:34Z,2026-04-18T17:17:34Z,1.55,0,5,34,28,27,4,JavaScript,2,0,1,SEP490
3551015871,dungpche171832-fptedu/SEP490-G97-SP26-BE,22,addCors,0,khanhTV01,User,2026-04-19T01:11:09Z,2026-04-19T01:14:16Z,2026-04-19T01:14:16Z,3.12,0,1,1,2,1,2,Java,0,0,1,SEP490
3620269542,minhsimple/SEP490-G94-SP26,235,feat: implement booking detail component with contract and coordinato…,22,minhsimple,User,2026-05-03T14:40:23Z,2026-05-03T14:40:44Z,2026-05-03T14:40:44Z,0.35,0,2,1,2,1,1,TypeScript,0,0,1,SEP490
3587261167,minhsimple/SEP490-G94-SP26,193,feat: remove comment,0,minhsimple,User,2026-04-27T03:56:35Z,2026-04-27T03:56:43Z,2026-04-27T03:56:43Z,0.13,0,0,1,0,2,1,TypeScript,0,0,1,SEP490
3423034042,STOMS-SEP490/STOMS-FE,44,Merge pull request #43 from STOMS-SEP490/phuong,6,Tomato-onionn,User,2026-03-20T03:20:35Z,2026-03-20T03:20:43Z,2026-03-20T03:20:43Z,0.13,1,0,1,0,0,0,TypeScript,0,0,1,SEP490
3509786440,minhsimple/SEP490-G94-SP26,89,seat layout update,0,minhsimple,User,2026-04-09T16:57:23Z,2026-04-09T16:57:40Z,2026-04-09T16:57:40Z,0.28,0,5,1,1836,523,5,TypeScript,0,0,1,SEP490
3503894100,minhsimple/SEP490-G94-SP26,84,fix: fix service response,0,minhsimple,User,2026-04-08T15:08:44Z,2026-04-08T15:08:56Z,2026-04-08T15:08:55Z,0.18,0,4,1,28,7,4,TypeScript,0,0,1,SEP490
3489414830,minhsimple/SEP490-G94-SP26,75,feat: add upload video for service,0,minhsimple,User,2026-04-04T19:57:05Z,2026-04-04T19:57:20Z,2026-04-04T19:57:20Z,0.25,0,8,1,281,86,11,TypeScript,0,0,1,SEP490
3487144112,minhsimple/SEP490-G94-SP26,74,service detail & contract update,0,minhsimple,User,2026-04-03T18:29:02Z,2026-04-03T18:29:11Z,2026-04-03T18:29:11Z,0.15,0,2,1,577,233,7,TypeScript,0,0,1,SEP490
3407553423,STOMS-SEP490/STOMS-FE,32,Merge pull request #30 from STOMS-SEP490/phuong,6,Tomato-onionn,User,2026-03-17T04:38:57Z,2026-03-17T04:39:05Z,2026-03-17T04:39:05Z,0.13,0,0,1,0,0,0,TypeScript,0,0,1,SEP490
3367435111,SEP490-CapstoneProject/SEP490_BE,2,Merge pull request #1 from SEP490-CapstoneProject/dattt,41,HagiLee1202,User,2026-03-07T12:36:04Z,2026-03-07T12:36:34Z,2026-03-07T12:36:34Z,0.5,0,0,1,781,39,20,C#,0,0,1,SEP490
3503747693,minhsimple/SEP490-G94-SP26,82,service update,0,minhsimple,User,2026-04-08T14:38:17Z,2026-04-08T14:38:26Z,2026-04-08T14:38:26Z,0.15,0,2,1,37,0,3,TypeScript,0,0,1,SEP490
3520832324,SEP490-G100/SEP490_G100,90,Toan lk,0,toan190203,User,2026-04-13T03:37:03Z,2026-04-13T03:38:16Z,2026-04-13T03:38:16Z,1.22,0,3,21,107,4,7,JavaScript,2,0,1,SEP490
3588182293,SEP490-G100/SEP490_G100,134,Toan lk,0,toan190203,User,2026-04-27T07:54:15Z,2026-04-27T07:55:22Z,2026-04-27T07:55:22Z,1.12,0,2,71,764,754,39,JavaScript,2,0,1,SEP490
3559588216,Catholic-Pilgrimage/SEP490-DATN-BACKEND,85,fix: Enhance planner locking logic to include is_locked status and re…,26,duchuy188,User,2026-04-21T03:12:53Z,2026-04-21T03:13:03Z,2026-04-21T03:13:03Z,0.17,0,2,1,3,7,1,JavaScript,0,0,1,SEP490
3569643608,anhphamga/inhere-sep490,25,pull to branch,0,haonqhe161800,User,2026-04-22T21:06:24Z,2026-04-22T21:06:48Z,2026-04-22T21:06:48Z,0.4,2,0,161,26808,14397,283,JavaScript,0,0,1,SEP490
3528362996,SEP490-G100/SEP490_G100,95,Toan lk,0,toan190203,User,2026-04-14T12:40:59Z,2026-04-14T12:42:33Z,2026-04-14T12:42:33Z,1.57,0,2,26,709,19,13,JavaScript,2,0,1,SEP490
3493333382,minhsimple/SEP490-G94-SP26,78,Hinhht,0,minhsimple,User,2026-04-06T13:46:20Z,2026-04-06T13:46:28Z,2026-04-06T13:46:28Z,0.13,0,4,2,750,0,4,TypeScript,0,0,1,SEP490
3602265608,minhsimple/SEP490-G94-SP26,198,Minh/be,0,minhsimple,User,2026-04-29T12:29:34Z,2026-04-29T12:29:44Z,2026-04-29T12:29:44Z,0.17,0,2,2,1,1,1,TypeScript,0,0,1,SEP490
3541959330,dungpche171832-fptedu/SEP490-G97-SP26-BE,21,MessageErorcode,0,khanhTV01,User,2026-04-16T21:52:33Z,2026-04-17T01:51:16Z,2026-04-17T01:51:16Z,238.72,0,1,1,1,1,1,Java,0,0,1,SEP490
3493549920,minhsimple/SEP490-G94-SP26,79,update contract with table layout,0,minhsimple,User,2026-04-06T14:42:39Z,2026-04-06T14:42:50Z,2026-04-06T14:42:50Z,0.18,0,7,1,103,125,7,TypeScript,0,0,1,SEP490
3618147233,minhsimple/SEP490-G94-SP26,228,feat: implement invoice detail view component with status management …,19,minhsimple,User,2026-05-02T15:35:30Z,2026-05-02T15:35:55Z,2026-05-02T15:35:55Z,0.42,0,2,1,3,0,1,TypeScript,0,0,1,SEP490
3509461181,minhsimple/SEP490-G94-SP26,87,Enhance service management with video file support and UI updates,0,minhsimple,User,2026-04-09T15:36:19Z,2026-04-09T15:36:29Z,2026-04-09T15:36:29Z,0.17,0,7,1,314,53,4,TypeScript,0,0,1,SEP490
3519606136,SEP490-G100/SEP490_G100,88,Toan lk,0,toan190203,User,2026-04-12T15:24:53Z,2026-04-13T03:27:45Z,,,0,4,20,103,4,7,JavaScript,2,0,1,SEP490
3520813149,SEP490-G100/SEP490_G100,89,Toan lk,0,toan190203,User,2026-04-13T03:28:11Z,2026-04-13T03:36:46Z,,,0,6,21,107,4,7,JavaScript,2,0,1,SEP490
3478270167,minhsimple/SEP490-G94-SP26,70,Hinhht,0,minhsimple,User,2026-04-01T16:59:56Z,2026-04-01T17:00:12Z,2026-04-01T17:00:12Z,0.27,0,1,3,2,48,3,TypeScript,0,0,1,SEP490
3585908390,minhsimple/SEP490-G94-SP26,189,fix: fix regex get name from cccd,0,minhsimple,User,2026-04-26T15:35:57Z,2026-04-26T15:36:09Z,2026-04-26T15:36:09Z,0.2,0,1,1,1,1,1,TypeScript,0,0,1,SEP490
3558078897,SEP490-G100/SEP490_G100,112,Toan lk,0,toan190203,User,2026-04-20T19:46:37Z,2026-04-20T19:47:41Z,2026-04-20T19:47:41Z,1.07,0,6,46,302,52,11,JavaScript,2,0,1,SEP490
3574013264,anhphamga/inhere-sep490,27,Invoice model,0,haonqhe161800,User,2026-04-23T15:16:04Z,2026-04-23T15:16:16Z,2026-04-23T15:16:16Z,0.2,2,0,8,1876,136,30,JavaScript,0,0,1,SEP490
3387819224,STOMS-SEP490/STOMS-FE,24,Merge pull request #23 from STOMS-SEP490/phuong,6,Tomato-onionn,User,2026-03-12T06:48:53Z,2026-03-12T06:49:00Z,2026-03-12T06:49:00Z,0.12,0,0,1,0,0,0,TypeScript,0,0,1,SEP490
3491471272,anhphamga/inhere-sep490,16,Hao owner,0,haonqhe161800,User,2026-04-06T03:24:26Z,2026-04-06T03:26:01Z,2026-04-06T03:26:00Z,1.57,1,0,3,61,2,2,JavaScript,0,0,1,SEP490
3619743262,minhsimple/SEP490-G94-SP26,233,feat: implement dynamic sidebar menu generation based on user role pe…,10,minhsimple,User,2026-05-03T09:41:23Z,2026-05-03T09:41:36Z,2026-05-03T09:41:36Z,0.22,0,3,1,1,1,1,TypeScript,0,0,1,SEP490
3534363409,dungpche171832-fptedu/SEP490-G97-SP26-BE,18,updateChangePassword,0,khanhTV01,User,2026-04-15T14:05:32Z,2026-04-15T14:30:05Z,2026-04-15T14:30:05Z,24.55,0,1,1,9,2,2,Java,0,0,1,SEP490
3490027769,minhsimple/SEP490-G94-SP26,76,fix: fix upload video,0,minhsimple,User,2026-04-05T07:00:20Z,2026-04-05T07:00:32Z,2026-04-05T07:00:32Z,0.2,0,1,1,8,8,2,TypeScript,0,0,1,SEP490
3381744996,STOMS-SEP490/STOMS-FE,19,Merge pull request #18 from STOMS-SEP490/phuong,6,Tomato-onionn,User,2026-03-11T03:14:06Z,2026-03-11T03:14:14Z,2026-03-11T03:14:14Z,0.13,0,0,1,0,0,0,TypeScript,0,0,1,SEP490
3371912747,STOMS-SEP490/STOMS-BE,67,Merge pull request #66 from STOMS-SEP490/test,4,NgBaNhan,User,2026-03-09T07:17:32Z,2026-03-09T07:17:40Z,2026-03-09T07:17:40Z,0.13,0,0,1,0,0,0,C#,0,0,1,SEP490
3568001596,minhsimple/SEP490-G94-SP26,156,fix: fix update total amount for invoice,0,minhsimple,User,2026-04-22T15:04:48Z,2026-04-22T15:04:58Z,2026-04-22T15:04:58Z,0.17,0,1,1,5,0,1,TypeScript,0,0,1,SEP490
3552304667,minhsimple/SEP490-G94-SP26,128,fix: updateContractState,0,minhsimple,User,2026-04-19T15:55:02Z,2026-04-19T15:55:10Z,2026-04-19T15:55:10Z,0.13,0,0,1,0,3,1,TypeScript,0,0,1,SEP490
3574039429,minhsimple/SEP490-G94-SP26,167,feat: implement invoice detail page with status management and cost b…,14,minhsimple,User,2026-04-23T15:20:44Z,2026-04-23T15:20:55Z,2026-04-23T15:20:55Z,0.18,0,1,1,1,1,1,TypeScript,0,0,1,SEP490
3476935217,minhsimple/SEP490-G94-SP26,61,"invoice, contract & hall update",0,minhsimple,User,2026-04-01T12:18:45Z,2026-04-01T12:18:57Z,2026-04-01T12:18:57Z,0.2,0,11,1,529,106,8,TypeScript,0,0,1,SEP490
3549720303,minhsimple/SEP490-G94-SP26,115,role author update,0,minhsimple,User,2026-04-18T12:28:47Z,2026-04-18T12:28:59Z,2026-04-18T12:28:59Z,0.2,0,0,1,2,2,1,TypeScript,0,0,1,SEP490
3566547405,anhphamga/inhere-sep490,24,update luong thue,599,tahp410,User,2026-04-22T10:12:03Z,2026-04-22T10:12:20Z,2026-04-22T10:12:20Z,0.28,2,0,1,936,83,12,JavaScript,0,0,1,SEP490
3478265956,minhsimple/SEP490-G94-SP26,69,Toanbk,0,minhsimple,User,2026-04-01T16:59:00Z,2026-04-01T16:59:12Z,2026-04-01T16:59:12Z,0.2,0,2,3,6,0,2,TypeScript,0,0,1,SEP490
3558277565,Catholic-Pilgrimage/SEP490-DATN-BACKEND,84,fix: Improve error handling for planner day closure and update next d…,9,duchuy188,User,2026-04-20T20:27:48Z,2026-04-20T20:27:59Z,2026-04-20T20:27:59Z,0.18,0,2,1,15,13,2,JavaScript,0,0,1,SEP490
3591696525,minhsimple/SEP490-G94-SP26,195,fix: fix amount for payment when update draft contract,0,minhsimple,User,2026-04-27T18:59:09Z,2026-04-27T18:59:18Z,2026-04-27T18:59:18Z,0.15,0,2,1,7,0,1,TypeScript,0,0,1,SEP490
